merged_id,company_name,country,region_bucket,revenue_eur_latest,ebitda_eur_latest,revenue_year,employees,industry_code,ownership_status,inactive,business_model_tags,source,duplicate_match_type,data_discrepancy_flag,data_discrepancy_note,stage_status,ai_fde_match_prior,description,hf_region,hf_revenue,hf_ebitda,hf_business_model,hard_filter_status
5dfbbbada06c,INTERXION BELGIUM,BE,Benelux,56521960.0,14847076.0,2024.0,42,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5a1ce6ff6c41,CENTRUM VOOR INFORMATICA,BE,Benelux,56484827.0,7958429.0,2024.0,262,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0d7fc17a9b49,G DATA CYBERDEFENSE AG,DE,DACH,56049489.18,8647226.57,2024.0,531,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a6932d2d8d3f,STAR FINANZ-SOFTWARE ENTWICKLUNG UND VERTRIEBS GMBH,DE,DACH,55993007.45,3557223.23,2024.0,318,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
170fc2e4d0d6,1ST SOLUTION CONSULTING GMBH,DE,DACH,55659873.08,2212467.33,2024.0,104,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7bf5ab82a43a,NVIDIA ARC GMBH,DE,DACH,55608960.91,7898258.38,2024.0,158,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
107a07b800db,PROTIME,BE,Benelux,55484233.0,7595815.0,2024.0,310,4666.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d9e9254e06a2,ERI BANCAIRE LUXEMBOURG S.A.,LU,Benelux,55162287.0,12872868.0,2024.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
284815bb3a89,DIAMANT SOFTWARE GMBH,DE,DACH,53374911.34,12645653.08,2024.0,319,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7bcc37e6ba69,SIGNPOST BELGIE,BE,Benelux,54851974.0,2589801.0,2024.0,106,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c88371572c72,GRABARZ & PARTNER WERBEAGENTUR GMBH,DE,DACH,51400839.95,2028282.51,2023.0,188,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
43153c1f3965,GTT COMMUNICATIONS GMBH,DE,DACH,54411089.41,7121553.07,2024.0,49,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1e1642084c88,ALTIUM EUROPE GMBH,DE,DACH,51962855.32,3085217.29,2023.0,108,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f04b3e5df629,SMARTRAC TECHNOLOGY GMBH,DE,DACH,54250611.269,7516707.06,2024.0,90,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1c92f8d9f5bf,GARTNER BELGIUM,BE,Benelux,53451320.0,2973734.0,2024.0,81,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bf01c0766bcd,CERENCE GMBH,DE,DACH,51843367.2,2841972.32,2022.0,386,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a4d065e02522,CLEVERBRIDGE GMBH,DE,DACH,57150674.57,14132957.471,2024.0,163,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7217ecb95cd5,FORVIS MAZARS GROUP BUSINESS SUPPORT,BE,Benelux,40719759.0,3150491.0,2025.0,n.v.,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3208ff1cc2f3,ADA HEALTH GMBH,DE,DACH,45310247.629999995,1269802.55,2024.0,217,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ae259f954536,KOLLAB A/S,DK,Denmark,36516697.4185452,2195615.73283245,2025.0,127,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e7cb2d01d5bf,MVTEC SOFTWARE GMBH,DE,DACH,40884024.49,6381618.92,2024.0,266,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ea85d7d182d3,INSCALE A/S,DK,Denmark,40309374.4095614,1339216.79453548,2024.0,671,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8db834beb052,INFEUROPE,LU,Benelux,35355067.0,2017151.0,2025.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f85935a75975,STEINBERG MEDIA TECHNOLOGIES GMBH,DE,DACH,38324027.84,4813659.109999999,2024.0,n.v.,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4d554330414c,"DVSE GESELLSCHAFT FUER DATENVERARBEITUNG, SERVICE & ENTWICKLUNG MBH",DE,DACH,39830002.13,2508199.71,2024.0,190,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d7ef6f3b92d0,ON-GEO GMBH,DE,DACH,39634480.68,7444363.91,2024.0,177,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
31dd53d7a55e,CENTRIC BELGIUM,BE,Benelux,39589308.0,1927235.0,2024.0,174,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
93c7d334ca52,XERVICES GMBH,DE,DACH,39279368.86,3189515.9,2024.0,3,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fa8fab4cf00c,CHECK POINT SOFTWARE TECHNOLOGIES GMBH,DE,DACH,38013473.16,1874437.85,2024.0,194,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1a94d2e393eb,HSH SOFT- UND HARDWARE VERTRIEBS GMBH,DE,DACH,35626785.93,11032823.11,2023.0,247,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4be249677fa4,IPG AUTOMOTIVE GMBH,DE,DACH,37879460.09,2418530.84,2024.0,265,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f86fad38e9fa,DYNAMORE GESELLSCHAFT FUER FEM INGENIEURDIENSTLEISTUNGEN MBH,DE,DACH,37840770.0,6146771.67,2024.0,63,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1ad3f986d03c,ECKD GMBH,DE,DACH,37547510.11,4382412.75,2024.0,293,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
aab334029cb9,ING. PUNZENBERGER COPA-DATA GMBH,AT,DACH,37437715.66,8095447.41,2024.0,182,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c1b8819a7d87,AD ULTIMA,BE,Benelux,37407345.0,3086045.0,2024.0,103,4651.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
407ffd34c5db,AMADEUS BENELUX,BE,Benelux,37327327.0,3071778.0,2024.0,100,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
06ef194aed78,E-BO ENTERPRISES,BE,Benelux,37056392.0,6948541.0,2024.0,95,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1e7d6bc1a1a5,AMADEUS LEISURE IT GMBH,DE,DACH,37028144.11,7816099.8,2024.0,226,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
791d0719ab7c,APPVESTOR APS,DK,Denmark,36794999.9999957,5480999.99993814,2025.0,90,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9df788df361b,CSB-SYSTEM SE,DE,DACH,45441226.99,6599505.9799999995,2024.0,359,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
45c9edf753cf,JUNGHEINRICH SYSTEMLOESUNGEN GMBH,AT,DACH,41644596.21,2856397.29,2024.0,270,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2d6bfab3a89c,PLUTO TV EUROPE GMBH,DE,DACH,41838557.13,1193522.27,2024.0,29,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b2e099d695a1,ECI SOFTWARE SOLUTIONS NEDERLAND B.V.,NL,Benelux,42505986.0,2167063.0,2023.0,241,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
130f4cfac0c3,HMF SMART SOLUTIONS GMBH,DE,DACH,44806982.93,5086691.649999999,2024.0,161,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
16adf89eaa6b,BRICSYS,BE,Benelux,44651429.0,7089783.0,2024.0,107,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b1a09ef45488,GAMELIGHT GMBH,DE,DACH,41724619.66,14996397.91,2023.0,2,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e555f03545bf,ITSG INFORMATIONSTECHNISCHE SERVICESTELLE DER GESETZLICHEN KRANKENVERSICHERUNG GMBH,DE,DACH,44359990.01,2164102.93,2024.0,213,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
45e7b6a25fe2,CHANGEGROUP APS,DK,Denmark,39148917.6832772,2113760.75615537,2025.0,24,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dc2d0ebd5601,ERNST & YOUNG ADVISORY SERVICES,BE,Benelux,38900955.0,1054753.0,2025.0,114,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
51f1b7817d10,WHOW GAMES GMBH,DE,DACH,43810878.97,10084544.29,2024.0,48,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a6fb9305a9d1,WUESTENROT TECHNOLOGY GMBH,AT,DACH,43745619.55,4791503.109999999,2024.0,179,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2fca194fc811,VISTEON ELECTRONICS GERMANY GMBH,DE,DACH,43712904.229,2267168.53,2024.0,135,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a23c5be55710,CAS SOFTWARE AG,DE,DACH,43610385.72,4331072.37,2024.0,376,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0273ac4a6113,KOLIBRI GAMES GMBH,DE,DACH,41748244.830000006,1290967.65,2024.0,124,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
800d3230c592,BHS BAD HOMBURGER SERVICEGESELLSCHAFT MBH,DE,DACH,39984963.18,8357499.369999999,2024.0,255,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cc073e96347e,MWINGZ,BE,Benelux,43086671.0,3317295.0,2024.0,103,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fcb6d0c320cc,ADOBE SYSTEMS ENGINEERING GMBH,DE,DACH,42303452.0,4610618.0,2024.0,222,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4d87b9e74e05,PDV GMBH,DE,DACH,41768905.59,9399434.83,2022.0,265,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
226920e0704d,IT-CONSULT HALLE GMBH,DE,DACH,42592015.11,2055000.56,2024.0,279,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7b223454e3ea,ORDERYOYO A/S,DK,Denmark,42557258.8279198,6652826.91984527,2024.0,209,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3f48ccb3595f,FERRANTI COMPUTER SYSTEMS,BE,Benelux,42425693.0,8463685.0,2024.0,205,4666.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2de59cb3b1e1,ELMOS,BE,Benelux,41737160.0,2239611.0,2024.0,102,5829.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
68a68b6cf125,SHOWPAD,BE,Benelux,99091000.0,13629000.0,2024.0,376,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c6c101745d6c,NEXUZHEALTH,BE,Benelux,57158862.0,8840286.0,2024.0,245,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
97424e7acd82,INFRONT FINANCIAL TECHNOLOGY GMBH,DE,DACH,57368846.09,4912964.47,2024.0,172,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3bce1c79bfa1,AIRITSYSTEMS GESELLSCHAFT MIT BESCHRAENKTER HAFTUNG,DE,DACH,81077638.22,6242139.9799999995,2024.0,250,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0340f2c07037,KLA-TENCOR GMBH,DE,DACH,78461086.0,13954456.0,2024.0,181,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
20e323d88251,YOUFORCE B.V.,NL,Benelux,79366696.0,9902019.0,2024.0,285,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ab6149701f53,SNAP CAMERA GMBH,DE,DACH,78261000.0,5354000.0,2024.0,30,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
195a6f259de9,BMW CAR IT GMBH,DE,DACH,78170519.13,1082301.75,2024.0,287,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a08d78a1a731,SIMAC,BE,Benelux,78117786.0,1873962.0,2024.0,171,4222.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a7f9dc273a53,DSA DATEN- UND SYSTEMTECHNIK GMBH,DE,DACH,77061658.03,6115867.77,2024.0,293,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ffb654a74fce,KUMAVISION AG,DE,DACH,72384938.52,4141506.77,2023.0,418,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
aedae93df1d7,TECHNO1,BE,Benelux,76123492.0,3001223.0,2024.0,n.v.,4740.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6e0481256c56,EYEO GMBH,DE,DACH,73362188.66,5621194.1,2022.0,171,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c9c891697f12,DATAGROUP HAMBURG GMBH,DE,DACH,68521025.729,7046291.47,2024.0,295,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
44813c3b4496,AGILENT TECHNOLOGIES BELGIUM,BE,Benelux,65785407.99999999,4889551.0,2025.0,102,4618.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6df4aa576522,CERNER HEALTH SERVICES DEUTSCHLAND GMBH,DE,DACH,68678674.19999999,4504698.42,2023.0,283,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9ad002982ef0,DATAGROUP OPERATIONS GMBH,DE,DACH,66585439.16,6598168.15,2024.0,259,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8239a98e6252,ZF DIGITAL SOLUTIONS INTERNATIONAL,BE,Benelux,71559811.0,14899772.0,2024.0,182,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
740aa665894e,ALTAIR ENGINEERING GMBH,DE,DACH,70862655.71000001,4488258.8,2024.0,285,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
58e4c99c203f,UBISOFT BLUE BYTE GMBH,DE,DACH,67773790.04,5363157.930000001,2023.0,701,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bdeaef8aa656,IHK GESELLSCHAFT FUER INFORMATIONSVERARBEITUNG MBH,DE,DACH,69941412.06899999,5144078.58,2024.0,350,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
da93dac3461c,ACP IT SOLUTIONS AG,DE,DACH,66897284.92,3554968.38,2024.0,193,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
391ac8ef3fde,COLLABORATION BETTERS THE WORLD,BE,Benelux,84065851.0,4078572.0,2024.0,441,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e4bd4635c74f,WORKDAY GMBH,DE,DACH,69559518.6,4608438.84,2024.0,291,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5237b62b663a,AEB SE,DE,DACH,84291444.14999999,9620165.61,2024.0,581,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
06da909d1c10,VCONSYST B.V.,NL,Benelux,85232402.0,5563189.0,2024.0,31,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e99ad5e99e0d,LINK MOBILITY GMBH,DE,DACH,97570003.35,3355038.27,2024.0,28,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ab6bb1e9358b,BENTELER BUSINESS SERVICES GMBH,DE,DACH,97005129.57,10143410.680000002,2024.0,284,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5e097170666c,CONCENTRIX GLOBAL SERVICES GMBH,DE,DACH,96825148.3,6769908.31,2024.0,1822,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
11c2134da3b9,HH PRINT MANAGEMENT DEUTSCHLAND GMBH,DE,DACH,91916797.42,4470393.2299999995,2023.0,121,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
074bdfabf124,INTERSYSTEMS B.V.,NL,Benelux,89223287.0,1134679.0,2023.0,293,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f42ff4c8df19,CAS-VOS,BE,Benelux,91981476.0,3800756.0,2024.0,343,4222.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
abad530414b1,METRIXLAB HOLDING B.V.,NL,Benelux,92972000.0,11238000.0,2022.0,929,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e70f2f766a3e,DAMOVO DEUTSCHLAND GMBH & CO. KG,DE,DACH,92430884.14,7102691.67,2024.0,273,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1b8fc5546b87,MOBILE VIKINGS,BE,Benelux,92391115.0,7025032.0,2024.0,93,6120.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
add54e14fde5,MARKANT SERVICES INTERNATIONAL GMBH,DE,DACH,91611379.46,7277042.68,2024.0,458,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
faadb93ee76f,HITACHI VANTARA AUSTRIA GMBH,AT,DACH,87214355.03,9466663.29,2024.0,58,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1493de447843,BAVARIA FICTION GMBH,DE,DACH,90120892.87,6006819.98,2024.0,430,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7e137fbaeb92,MAXON COMPUTER GMBH,DE,DACH,90016788.0,5534008.0,2024.0,176,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7267f63d9e08,OPERATOR GROEP DELFT B.V.,NL,Benelux,89182537.0,3222987.0,2024.0,969,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
048bdc74eca1,FINANZ INFORMATIK SOLUTIONS PLUS GMBH & CO. KG,DE,DACH,84761789.77,7664399.96,2022.0,492,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f3a3774bdbc7,AUDATEX AUTOONLINE GMBH,DE,DACH,83155435.89999999,11587240.93,2024.0,72,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fbc32fb46c57,GWS GESELLSCHAFT FUER WARENWIRTSCHAFTS-SYSTEME MIT BESCHRAENKTER HAFTUNG,DE,DACH,86407318.3,3310700.09,2024.0,610,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3e41f8bc275a,ABLETON AG,DE,DACH,86082370.29,12253044.87,2024.0,478,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c8c5cada4a98,RIB SOFTWARE SE,DE,DACH,86029000.0,1050000.0,2024.0,194,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
864b4abde044,AXA GROUP OPERATIONS GERMANY GMBH,DE,DACH,85085962.58999999,8568799.15,2024.0,137,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
13be40496924,ORANGE CYBERDEFENSE GERMANY GMBH,DE,DACH,57195937.61,1157810.28,2024.0,156,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f8e9768353e6,4FLOW SE,DE,DACH,69441507.69,1224650.48,2024.0,397,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8ba7721607cc,"MPDV MIKROLAB GMBH, MIKROPROZESSORDATENVERARBEITUNG UND MIKROPROZESSORLABOR",DE,DACH,68965111.06,12406105.0,2024.0,325,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
380ee68000fe,SSC PLUS B.V.,NL,Benelux,55914848.0,1522992.0,2025.0,379,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
721e7198c9f7,SOFTGARDEN E-RECRUITING GMBH,DE,DACH,62995859.55,7956657.199999999,2024.0,175,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
091c5cc689f9,CHEOPS TECHNOLOGY,BE,Benelux,62825001.0,9644730.0,2024.0,328,4651.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
179fd8372642,SIZ GMBH,DE,DACH,62814686.29,2290017.57,2024.0,419,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
56637bddfa7d,SOS SOFTWARE SERVICE GMBH,DE,DACH,55423467.080000006,1900217.2,2025.0,63,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c68402f35b5c,PMG PRESSE-MONITOR GMBH & CO. KG,DE,DACH,62243783.11,6504409.84,2024.0,73,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a88636eaeabc,E.INFRA GMBH,DE,DACH,62044920.89,1685862.58,2024.0,292,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
